title,label
실적점검 21 4Q 영업이익 311억원 PER 3배,1
가격 인상 거리두기 완화 효과 목표가 5%↑ 하이,1
테라 X 싱어게인2 TV 광고 공개,0
쿤달과 협업해 탈모샴푸 선보여,1
매화수 스타등용문 새 모델로 권아름 발탁,0
출시 4년차 맞은 테라 맥주시장 판 뒤집을 것,1
테라 새 캐치프레이즈 재도약 리바운스 설정,1
RTD 인기 美 소주시장 확대 기대감,1
일상회복 가격인상에 실적 상향 목표가↑ NH,1
3주년 테라 로 맥주시장 판 뒤집는다,0
증권 리포트 지난주 리포트 모아보기 시장 총수요 회복 하이투증 하이,1
특징주 하이트진로 하이트진로홀딩스 거리두기 완화 주류 가격 인상에 주,0
특징주 하이트진로홀딩스 B 급등 1분기 매출 급증,1
저가근접 이스트아시아홀딩스 헝셩그룹 동화약품 메리츠화재 하이트진로,0
하이트진로 블랙보리 미국진출에 강세 B 롯데칠성 하이트진,1
B 2 43% VI 발동,0
B 3 90% 상승폭 확대,1
B 1 56% VI 발동,0
B 2 24% 상승폭 확대,1
B 3 75% 상승폭 확대,1
B 7 04% 52주 신고가,1
美암학회서 면역항암제 2종 전임상 발표,1
파로스아이바이오 항암 신약 후보물질 기술이전 공동 개발,1
미국암학회서 면역항암제 2종 전임상 발표,1
업테라 과 염증유발 단백질 분해신약 기술라이선스 계약 체결,1
지엔티파마와 차세대 화장품 개발 나선다,1
등 제약사들이 골프 선수 후원에 적극적인 까닭은,0
제약계 소식 지엔티파마 화장품 사업 MOU 체결,1
제약 면역항암제 2종 전임상 결과 발표 外,1
이BIO 제일파마홀딩스 부광약품 외,0
지엔티파마와 차세대 화장품 사업 협업,1
LG화학 이너보틀 CJ대한통운 자원순환플랫폼 구축,0
중노위 현대제철 하청 노동자들과 산업 안전 단체교섭 해야,-1
택배노조 대화 나서라 본사 기습 점거,0
택배노조 CJ대한통운 19일째 이어온 점거농성 해제,0
CJ대한통운 택배노조 상대 점거 해제 가처분 신청,-1
택배노조 CJ대한통운 본사 점거 일부 해제,0
경찰 CJ대한통운 본사 점거 택배노조원 8명 출석 요구,0
택배노조 CJ대한통운 대리점연합회 대화 결렬,0
2022 이사회 돋보기 첫 여성이사 들인 하이트진로 과거 탈피해 변화 예고,-1
107기 주주총회 1주당 500원 배당,1
이진욱 사외이사 신규선임,0
요식업 종사자 자녀 70명에게 100만원씩 지원,1
요식업 종사자 자녀 70명에 장학금 지급,0
특징주 하이트진로 거리두기 완화 주류 가격 인상에 주,0
올해도 요식업 종사자의 자녀 위한 장학사업 펼쳐,0
코로나19에도 사상 최고 신용도 회복 앞둔 하이트진로,1
저PER∙저PBR 국순당 3월 음료업 저PER 1위 2위,0
왓츠業 스타트업 투자가 주류회사 新성장 동력이죠 허재균 하이트진로,1
개막전 최다승 올해도 한화 누르고 웃으며 출발,0
역투하는 선발 스탁,0
28홈런 거포 출발이 좋다 개막전부터 홈런 가동,0
김태형 감독의 선택은 안재석이다 SS현장,0
베어스 레전드와 선수들 MK포토,0
은 올해도 좋은 성적 거둘 것 입 모은 팀 레전드 4인방,0
기막히네요 홍성흔의 극찬과 양석환의 이 했다,0
개막 1호 홈런 에 1호 안타 타점 도 무릎 꿇었다 ★잠실,0
올 시즌 개막전에선 KT LG SSG 롯데 이 웃었다,0
한화이글스 개막전에서 에 4 대6 패,0
상승률 상위10개중 블루칩우선주 7개,1
거래소 보통주 평균주가 우선주 앞섰다,0
거래소 외인 전기전자 금융 비중 축소,-1
블록딜에 흔들린 두산 주가 전망은,0
특징주 박용만 일가 블록딜에 두산 5% 하락 오리콤은 상한가 종합,-1
두산 테스나 인수로 7%대 강세 B 상한가,1
증권소식 최현만 미래에셋증권 회장 6연임 박용만 삼부자 두산 주식 전량,0
두산 358억 규모 현금배당 보통주 1주당 2천 원 종류주 1주당 2050원,1
특징주 뚜껑열린 원자재 랠리 목재 동참 시장 점유율 1위,0
지난해 영업익 105억 전년비 30 4% ↑,1
주가 2%↑ 지난해 매출액 1709억,1
주가 4%↑ 지난해 영업이익 80억,1
특징주 이재명 대선지지율 1위 공공주택株 합류 친환경 보드,0
특징주 합판 PB 판가 급등 시총 2배 자산가치는 덤,1
조림사업 관련주 나란히 상승 효성오앤비 한익스프레스,1
특징주 목재가격 상승에 7%↑ 52주 신고가 경신,1
사천시 구 삼천포역사 공동주택 건설사업 계획 승인,1
DL이앤씨 e편한세상 지축 센텀가든 4월 분양,0
국회부산도서관 3월 31일 개관 기념식 개최,0
온천장 부산대역 인접 초고층 단지 장전 시티 공급,1
부산 장전 시티 온천장 부산대역 더블역세권으로 관심 고조,1
서울 GTX 건설현장서 노동자 1명 숨져,-1
온천장 부산대역 더블역세권에 들어서는 45층 초고층 단지 장전 시티,0
전주상공회의소 제49회 상공의 날 맞아 우수기업 표창,1
전세계 투자자 86% 사모시장이 공모 성과 웃돌 것,1
유원상 단독대표 1년 작년 매출 성장률 올해도 유지할까,1
2021년 매출 1 157억 전년비 17 9%↑,1
유유네이처 유튜브채널 공부왕 찐천재 에 유판씨 멀티구미 PPL,0
지난해 실적 악화 영업익 등 적자전환,-1
유유 계명약대 산학협력 실무실습 마쳐,1
개별인정형 건기식 관절앤굿 출시,1
건강기능식품 판매처 마이파우치 봄맞이 할인 이벤트,0
피지오머 비강세척액 시장점유율 1위 수성 나선다,1
제약사 1인당 매출 162배 차 광동 유한 알리코 톱3,0
실적점검 4Q 영업이익 4억원 적자전환,-1
ET라씨로 이틀째 확진자 5만명대 8% 상승,1
특징주 유유제약 유유제약2우B 주가 상승세 코로나 확진자 역대 최다,1
주가 7%↑ 신규확진 7850명 위중증 964명,1
특징주 유유제약2우B 27% 급등 인공호흡기 공급,1
유유제약 1우 2우B 주가 급등 무슨 일,1
11개 제약주 유가증권시장 2월 월간 주가상승률 Top100,1
유유제약‧ 모두 급등 특히 유유제약 19% 급등,1
산소포화도 측정기 수혜주 유유제약 유유제약2우B 강세 코로,1
11개 제약주 유가증권시장 2월 월간 주가상승률 Top100,1
특징주 B 산소포화도 측정기 주문 쇄도로 29%대 상승,1
휴스틸 B 카스 시간외 상한가 무슨 이슈 있나,1
ET라씨로 이틀째 확진자 5만명대 유유제약1우 8% 상승,1
산소포화도 측정기 수혜주 씨유메디칼 드림텍 주가 하락 B 상,-1
주가 18%↑ 먹는 코로나치료제 때문,1
특징주 계열사 먹는 코로나 치료제 기대감에 급등,1
일동제약 정기 주주총회 개최,0
일동제약 정기 주주총회 개최,0
시간외 주가 급등 계열사 먹는 치료제 기대감↑,1
ESG 경영 우리가 앞장선다 일동제약,0
이사회 의장에 박재완 성대 명예교수 선임,0
박재완 이사회 의장,0
주총 조현범 회장 재선임 경영권 분쟁도 끝 종합,0
조현범 회장 사내이사 재선임 친형과 경영권 분쟁 끝,0
2021 GM 올해의 우수 공급업체 선정,1
조현범 회장 미래기술 기반 포트폴리오 다변화,0
한국타이어 조현범 단독체제 구축 사업 판키우기,0
조현범 회장 작년 보수 15억,0
2021 GM 올해의 우수 공급업체 선정,1
한국타이어 조현범 회장 사내이사 재선임,0
전세계 25만대 판매 전년比 0 9% 감소,-1
현대차 美1분기 車판매 실적 선방,0
MD포토 침묵하는 소크라테스,0
광주 챔피언스필드 발걸음,0
현대 르노삼성 등 2만3794대 차량 제작결함 문제 리콜,-1
담원 2군 리그 스프링 시즌 우승,0
현대차 반도체 수급 제동 3월 내수 판매 전년 대비 뚝,0
현대차 3월 판매 왕좌 그랜저 쏘렌토 친환경차 2 5만대 팔려,0
현대차 6개월 무이자 현대캐피탈 신차 할부 혜택 공개,0
담원 2022 LCK 챌린저스 리그 스프링 우승,0
신임 대표에 박상민 전 대유SE대표이사,0
사외이사에 양승국 전 수원지방법원 부장판사,0
대유위니아 성장의 이면,1
대유위니아그룹 종합R&D센터 준공 그룹 콘트롤타워 역할,0
300억 BW 발행 추진,1
대유위니아그룹 종합R&D센터 준공 완료,0
기아차 스포티지 봉고 LPI 납품 수소차 부품도 개발 중,1
대유위니아그룹 일부 직원들 경기도 성남 R&D센터로 출근처 바뀌며 현타온다,0
윤석열 수혜주 덕성 삼부토건 희림 일제 하락세,-1
특징주 노루페인트 재건축 기대감 계속 갈까 오전 주가 시황,1
윤석열 수혜주 덕성 삼부토건 희림 일제 하락,-1
윤석열 수혜주 덕성 희림 상승 박근혜 전 대통령 찾아뵐 계획,1
특징주 노루페인트 주가 상승세↑ 무슨 이유길래,1
페인트업계 연봉킹은 한영재 노루페인트 회장 25억9500만원,0
윤석열 수혜주 상승 덕성 삼부토건 희림 하락 일할 수 있게,-1
대선 D 6 이재명 윤석열 테마주는 동반 하락,-1
尹 승리로 끝난 대선 윤석열 안철수 테마주 급등,1
게시판 캐릭터 디자인 공모전 시상식,0
부고 노상조 차장 씨 부친상,0
설계사 자필서명 미이행 명의도용까지 업무정지,-1
특징주 백내장 등 보험금 심사 기준 강화 기대에 보험주 강세,1
회계제도 변경에 실탄 쌓기 바쁜 보험사들,0
캐릭터 디자인 공모전 시상식 개최,0
한화손보 설계사 업무정지 관련 제재 다른 사람이 계약서 서명,-1
IFRS17 앞두고 보험사 지급여력 악화 금리상승 직격탄,-1
보험사 GA에 잇따른 지분투자 전략적 관계 강화,1
1mm금융톡 보험사 자회사 설립 붐 직원들 고용불안도 커져,0
삼화페인트 스크래치 돈워리 아이럭스 듀로엑스 이벤트 진행,0
반려동물은 친구 가족 소파 안전도어 페인트 펫테리어,0
삼화페인트 반도체 패키징용 에폭시 밀봉재 개발 완료,1
삼화페인트 반도체 패키징용 에폭시 밀봉재 개발,1
삼화페인트 누하스 나만의 휴식 컬러 찾아가는 전시회,0
내달 25일 정기주주총회 개최,0
김재웅 전 서울국세청장 대우건설 심달훈 전 중부국세청장,0
삼화페인트 누하스와 협업 컬러 컨설팅 강화,1
매출액과 손익구조 30% 이상 변경,0
삼화페인트 PCM용 바이오매스 도료 개발,1
올해 중간배당 또는 자사주 매입 추진,1
롯데손보 자사주 매입 중간배당 등 주주친화 정책 추진,1
롯데손보 2년만에 흑자 장기보장성 보험 뚝심 통했다,1
1mm금융톡 보험사 자회사 설립 붐 직원들 고용불안도 커져,0
5년 가입자 갱신주기 도래 롯데손보 실손보험 수익성 잡는다,1
시큐센 생체인증 전자서명 도입,0
롯데손보 주주환원 강화 부진한 주가 탄력 붙을까,1
신제윤 박병원 윤정선 사외이사 재선임,0
2022 주총 주주친화 정책 본격화 중간배당 자사주 매입 적,1
보험 현미경 ABL생명 DIY 더 건강통합보험 출시,1
오정식 사외이사 신규 선임,0
김항수 안전 담당 대표이사로 선임,0
자동차 철도시트 건강모니터링 솔루션 개발 착수,1
건강 상태 살피는 자동차 시트 개발 추진,1
주가 4%↑ 주당 100원 현금배당,1
결국 적자전환 허재철 회장 깊어지는 한숨,-1
단독 대표 허재철 회장 산적한 당면과제,0
주당 100원 현금배당,1
작년 영업손 49 5억 적자전환,-1
설영오 사외이사 자진사임,0
매출액 영업익 증가,1
메리츠화재해상보험 이랜드월드 SGC그룹 인천항만공사 신입 인,0
지난해 영업익 331억 전년비 44 6% ↑,1
광양공장 복지재단에 이불 80채 기탁,0
㈜ 광양시어린이보육재단에 후원금 전달,0
실적점검 3Q 영업이익 104억원 PER 18 7배,1
추석 명절맞이 위한 백미 지원,1
광양제철소 협력사협회 3분기 우수 협력사 이도영 주임 선정,1
양극재 필수 소재 사업 진출,1
대전 고물상서 불 잔불 정리 중,0
K농기계 전기이륜차 시장 진출,1
병원 만성폐쇄성폐질환 진료 잘하는 병원 선정,1
의령군 4월 한달간 의병 정신 으로 단결,0
원유현 총괄사장 모빌리티 대표도 맡아,0
음성 새마을금고 장학금 200만 원 기탁,0
음성 새마을금고 성금 장학금 기탁,0
식량위기 속 에그테크 바람 타고 고공행진하는 TYM,-1
전기이륜차 시장 진출한다 라스트마일 배송 정조준,1
대전 동구 고물상 화재 인명 피해 없어,-1
다시 뛰는 전선 관련주 왜,0
특징주 국제 구리값 상승에 강세,1
숨고르기후 다시 상승발진 채비 국제 구리 가격 폭등에 들썩,1
브랜드평판 전기장비 상장기업 순위 1위 보성파워텍 2위 LS 3위 대한전선,0
전기장비 상장기업 3월 브랜드평판 보성파워텍 LS 대한전선 順,0
31일 특징주 삼성SDI 6%대 급등 전선 관련주 강세,1
관절강 주사제 슈벨트 출시,1
관절강 주사제 슈벨트 출시,1
부음 오승민 부장 남편,0
감기약 품절대란 엔데믹 수혜 제약주가 뜬다,1
유한양행 등 제약사들이 골프 선수 후원에 적극적인 까닭은,0
일일하우 프로틴밀 12개입 제품 출시,1
식약처 차장 부루펜 생산 찾아 어린이감기약 공급독려,1
제약업계 주총서 오너 3 4세 경영 참여 본격화,0
특징주 어린이 감기약 대란에 강세,1
부국철강 하이스틸 시간외 거래 급등,1
소방청 어린이재단 흥국화재 등과 어린이안전 업무협약,1
더벨 보험경영분석 흥국화재 항공기 대체투자 손상차손 미미,1
삼성화재 손보업계 정보량 1위 호감도 흥국화재 잇따라 1위,0
직장 돋보기 분석 흥국화재 평균연봉 6963만원 3연임 권중원 대표의 실적,0
현대모비스 교보생명 GS글로벌 LG전자 한화정밀기계 등,0
더벨 흥국화재 사모 후순위채로 올 첫 조달 개시,0
한신평 흥국화재 후순위채 신용등급 안정적 부여,0
더벨 후순위채 400억 발행,0
소비자 관심 1위 삼성화재 호감도는 흥국화재,1
4月 등 21社 9200만주 보호예수 해제,0
26일은 슈퍼 주총 데이 첨예한 표대결 예상에 투자자들 관심,1
삼성전자 등 484개사 3월 넷째주에 정기주총 개최,0
3월23 28일 주주총회 개최 기업 목록,0
코로나19로 주총 전자투표제 대거 채택 정족수 부족 해결될까,0
신성장동력 발굴을 위해 적극적인 투자,1
제74기 정기주주총회 개최,0
동화약품 前 한종현 대표 17대 사장으로 취임,0
2022 BIS 서밋 서 반부패 서약 동참,0
제74기 정기주주총회 개최,0
자회사 기업가치 상승으로 주가↑,1
동아쏘시오그룹의 힘 90년 나눔 DNA 에 있다,0
BIS Summit 2022 반부패 서약 동참,0
제74기 정기 주주총회 개최,0
실적점검 21 4Q 영업이익 15억원 적자지속,-1
1주당 2500원 현금배당 결정,1
이민섭의 산업 콕 고사 위기 내몰린 동양 수익성 악화에 시름,-1
연속 순매도 외인 30일째 매도,0
연속 순매도 외인 30일째 매도,0
코로나19 적자 늪에 빠진 박도현 대표 깊어지는 고심,-1
연속 순매도 외인 28일째 매도,0
야속한 코로나19 적자 수렁 빠진,-1
소비자가 가장 추천하는 브랜드 5년 연속 1위,0
2021 소비자가 가장 추천하는 브랜드 모든 차량서 무료 와이파이,0
공정위 SK하이닉스 키파운드리 인수 승인,1
유가증권시장 주총 현황 28일 키움증권 29일 두산 30일 SK하이닉스 31일,0
SK하이닉스 서강대에 취업보장 시스템반도체공학과 설립,0
박정호 SK하이닉스 부회장 ARM 공동인수 추진 검토,1
56회 납세자의 날 SK하이닉스‧LG전자 직원 관세행정 협조 기재부 장관상,0
SK하이닉스 곽노정 노종원 사장 사내이사 후보 추천,0
SK하이닉스 사상 최대 매출 42조9천억 올해부터 분기별 배당,1
미 중 갈등에 반도체 M&A 흔들 인텔 인수 난감한 SK하이닉스,0
미 상무부 SK하이닉스 반도체 자료 게시 메모리 공급은 안정적,1
김경환 문고 신임 대표이사 취임,0
조재곤 대표이사 대구 아너 소사이어티 203호 가입,0
환경 리스크 극복 신사업으로 주주가치 제고,0
한 지붕 두 가족 고려아연 신사업도 나란히 배터리,0
석포제련소 산불 피해 울진군에 성금 2억원 및 방한복 지원,-1
정밀 1분기 수주 성장 전망 영업환경도 긍정적 유진,1
대기업 남녀 임금 격차 작년 1 43배로 줄었다지만 이베스트투자 HMM,-1
저PBR 정밀 올해 실적 회복 전망 PBR 0 46배,1
환경 리스크 극복 신사업 추진으로 주주가치 제고,1
석포제련소 울진 산불 피해 성금 2억원 방한복 500벌 지원,-1
나이스평가정보 김용덕 윤영선,0
문성준 단독 대표 체제로 변경,0
2022 주총 구자용 문성준 재선임 사외이사 윤영선 이윤규 합,0
E1 회장 구자용 작년 보수 41억 전 회장 구자열은 24억,0
80년대생 CEO가 뛴다 정기선 김동관 구동휘 최성환 퓨쳐 빌더 재계 4인,0
상주 물류센터 낙동면 초등생에 나눔 실천,0
상주물류센터 초등생 대상 나눔 행사 펼쳐,0
주가 7%↑ 이재명 정치 중심에는 국민 있어야,1
송영규 사내 이사 재선임,0
작년 매출 50% 증가 영업익 흑전,1
주당 400원 현금배당 결정,1
21일 기업설명회 IR 개최,0
3분기 영업이익 67억 전년대비 1450% 증가,1
15일 기업설명회 IR 개최,0
연속 순매도 외인 21일째 매도,0
여의도 빌딩 최고급 오피스텔로 재탄생,1
세모이배월 고배당주 500원 배당 미련 버려야,1
강세주 최근 가파른 상승세 52주 신고가,1
플랜코리아 손잡고 어린이 재난안전 사업 진행,0
부산지역 초교에 경안전모 보급 재난대피 교육,0
美 원전해체 사업 진출,-1
국내 기업 최초로 미국 원전해체 사업 진출,-1
플랜코리아 어린이 재난사고 예방사업,0
현대중공업 노사 해 넘긴 임금협상 재개 지연,-1
美홀텍과 손잡은 국내 기업 첫 원전해체 진출,-1
미국 원전 해체 사업 진출,-1
너도나도 에너지 DL이앤씨 새 먹거리 찾기 집중,0
힐스테이트 검단 웰카운티 1535가구 분양,0
현대그룹 주식 일제히 폭락,-1
,0
◇週間거래량 등락률 상위 10大株◇,0
◇週間거래량 등락률 상위 10대株◇,0
새정부 지역현안 산업수도 울산 위상 구축 해상풍력 동력은 약해질 듯,0
기대와 현실 윤석열 정부 지역별 공약 점검,1
특징주 14% 상승 사외이사 서울대 법대에 사법연수원 출신,1
주가 13 23%↑ 윤석열 관련주로 주목 받는 이유는,1
주식 윤석열 관련주 편입 갑작스러운 14% 강세,1
진보3당 금속노조 울산지부 울산형일자리 이화산단은 비정규직 양산공장,0
특징주 주가 13% 상승세 친환경 신규염료 지속적 개발,1
더벨 노무라홀딩스 10년 합작 마침표,0
s그룹 노사전략 선 그은 법원 삼성화재 평협노조 어용 아냐,0
위프렉스 삼성화재 개인정보보호배상책임보험 가입으로 개인정보 보안 강화,1
대법원 3부 임의비급여 치료관련 실손보험금 반환청구 사건 공개변론 진행,0
4Q 영업익 1051억 전년比 48 9% ↓,-1
2022년은 아주 특별한 해 삼성화재 70년 고객 임직원과 함께 미래를,0
삼성화재 4분기 매출액 4조9206억 전년비 1 9% ↑,1
창립 70주년 삼성화재 예년과 달리 온라인서 기념,0
외국인 우선주로 매수 확대,1
영광 대마산단에 호남대표 중견기업 ㈜ 들어서 연매출 1790억원,0
작년 연간 연결 영업익 33억 전년비 132%↑,1
주당 1000원 현금배당 결정,1
신영자산 지분 확대 7 33%→8 57%,1
보통주당 750원 현금배당 결정,1
신영자산 지분 축소 8 63%→7 33%,-1
강세업종 공작기계 상승세 4%,1
더벨 진격의 중견그룹 화천그룹 오너 3세 경영 시험대 올랐다,0
더벨 진격의 중견그룹 화천그룹 경영 승계 시계가 돌기 시작했다,0
더벨 진격의 중견그룹 무차입 뚝심 권영열 화천그룹 회장의 자신감 원천은,0
IF버핏 3월 건축자재 업종 저PER 1위 2위 아세아시멘트,0
주당 500원 결산배당 결정,1
페인트社 미래산업에 색을 입히다,0
더벨 재무 모범생 2000억 자산매각 왜,-1
조계종 사회복지재단 마스크 1만5000장 후원,1
안양공장 매각에 자산주 부각 주가↑,-1
불어나는 적자 내년엔 활로 찾을까,-1
2022년의 컬러 브라이드 핑크 선정,1
플라스틱 화학물질 없는 병뚜껑용 도료 개발 국내 첫 개발로,1
허경민 결승타에 100% 출루까지 두산 개막전서 6 4 제압 MD잠실,0
잠실 거포 양석환 시즌 첫 홈런 주인공 김민우 상대,0
수베로 감독 하위권 한번 분위기 타면 모른다,-1
의 23년 뚝심 2022 교향악축제 오늘 개막,0
선발 김민우 주먹 불끈 MK포토,0
이글스 잠실 개막전에서 두산에 4 6패,0
선발 김민우,0
건설 포레나 천안아산역 6 7일 청약 진행,0
터크먼 좋았어,0
부고 한수은씨 차장 장모상,0
소주업계 가격 도미노 인상 무학 롯데칠성도 소주값 조정,0
소주 가격 다 오른다 하이트진로 이어 무학 도 인상,0
선한병원 지정병원 협약식,1
선한병원 지정병원 협약,1
소줏값 도미노 인상 하이트진로 이어 무학 도 올려,0
기자회견하는 김도윤 타투 지회장,0
의사에게 타투 받고 싶지 않아요 헌재 판단은 달랐다,0
라이더 거짓말같은 기름값 대책 마련하라,0
배달노동자들 유류비 급등에 부담 늘어 안전배달료 도입해야,-1
타투시술 에 또 낙인 1992년에 머물러 있는 사법부,0
타투이스트 처벌 합헌에 시대 거스르는 판결 유감,0
위클립 3월 5주,0
인터뷰 민주당 쇄신 외치는 청년 권지웅 중진도 목소리 내 달라,0
지하주차장서 넘어진 오토바이 배달노동자‥ 아파트가 보험 접수 거부,-1
과거의 영광과 미래의 불확실성 사이에서,0
의학칼럼 뚜둑 십자인대 파열 치료 미루다 관절염까지,0
헬시타임 십자인대 파열 퇴행성관절염 앞당긴다,0
십자인대 재건술 연구 재파열률 확 낮추고 회복 빨라져,1
공격수 한 푸나 토트넘 세리에 폭격기 FA 영입 조준,0
이재성 패스,0
압박에 약점 드러낸 빌드업 축구 본선 앞두고 입에 쓴약 먹었다,0
이상훈의 무릎 11 무릎관절염 이것 때문에 생길 수 있다 제1탄 십,0
일단 급하니 아스널 FA 앞둔 공격수와 1 1 연장 고려,0
황희찬 부터 압박,0
한국주철관 주당 400원 현금배당 결정,1
한국주철관 지난해 영업익 486억 전년비 328 2% ↑,1
계열사 엔프라니 인천사회복지공동모금회에 5억원 상당 물품,1
엔프라니㈜ ㈜ 진방스틸㈜ 한국강재㈜ 물품 기탁,0
불성실 기업 미지정,0
거래소 불성실공시법인 지정예고,0
보통주 1주당 200원 결산배당 결정,1
홍동국 대표 코로나19 성금 1억 원 기탁,0
공시 이석호 사외이사 신규 선임,0
이석호 사외이사 신규 선임,0
3년 새 당기순익 4배 영업익3배 DB하이텍의 역습 박신영의 일렉트로맨,1
최창식 DB하이텍 부회장 반도체 수요 여전히 견고 풀가동 체제 유지,0
V차트 DB하이텍 사상 최대 영업이익률의 비결,1
DB하이텍 보유 현금만 3700억원 신사업 속도낼까,0
과했던 우려,-1
8인치 반도체의 귀환에 SK DB 실적도 껑충 MK위클리반도체,1
DB하이텍 웨이퍼 설비투자 역대 최대 월 생산 15만장으로,1
삼성전자 적정주가는 7만 7000원 DB하이텍 주목해야,1
특징주 DB하이텍 DB하이텍1우 8% 강세 최대 실적 기록,1
거래소 DB하이텍1우 투자경고에도 주가 급등해 15일 하루 매매정지,1
이시각 상한가 DB하이텍1우 ▲17400 24일 오전 10시30분,1
이시각 상한가 DB하이텍1우 ▲13200 18일 오전 9시2분,1
DB하이텍1우 커뮤니티 활발 주가 19 17%,0
DB하이텍1우 12 15% 상승폭 확대,1
fnRASSI DB하이텍1우 전일대비 14 89% 상승,1
DB하이텍1우 27 38% 상승폭 확대,1
fnRASSI DB하이텍1우 000995 11 39% 상승,1
DB하이텍1우 5 45% 상승폭 확대,1
31일 정기주주총회,0
실적점검 4Q 영업이익 101억원 PER 9 1배,1
작년 연간 연결 영업익 313억 전년비 9 4%↓,-1
권육상 대표이사 모친상,0
특징주 거리두기 강화에 주가 9% 들썩 4일만에 반등,1
주가 17%↑ 나투라미디어에 34억 운영자금 대여 결정,1
택배 포장 관련주 대영포장 주가 상승세 거리두기 강화 조치,1
계열사 나투라미디어에 34억 운영자금 대여 결정,0
특징주 주가 상승세 영업이익도 증가,1
진천군 제일제당 아크홀딩스와 상생 협약,1
건기식협회 건강기능식품 공정경쟁규약 심의위원 위촉식 개최,0
LG화학 이너보틀 CJ대한통운 자원순환플랫폼 구축,0
진천군 케이푸드밸리 산단과 상호협력 상생발전 협약 체결,1
중노위 현대제철 하청 노동자들과 산업 안전 단체교섭 해야,-1
햇반값 7% 인상 밥짓는 연료값 올라,0
특징주 SM C&C 카카오 SM 최대 1조원 대 인수 소식에 강세,1
SM 카카오가 품나 인수 금액 최대 1조원대 거론,0
2700 복귀 코스피 상승세 이어가 개인 순매도 전환,1
2월 CJ4우 등 39개사 1억8678만주 의무보호예수 해제,0
6000클래스 3차오피셜테스트 서한GP 정회원 3차 주행서 1위 포디움 기대감,1
CJ제일제당 씨제이외 7명 1 8% 감소 37 8% 보유,-1
우병우 1심 이재용 2심 부인한 김영한 수첩 증거능력 인정,0
유니폼 어깨에 앉은 신라면 e스포츠 광고 뜨거운 맛,0
민정수석실 파견검사 우병우 CJ E&M도 CGV 공범 고발 지시,0
55회 납세자의 날 고액 납세의 탑 1위 SK E&S 국세 3천억원 탑 수상,1
유가증권시장 주총 현황 28일 키움증권 29일 두산 30일 SK하이닉스 31일,0
10월 21일 워크넷 채용정보 하나저축은행 삼정케이피엠지 제이더블유중외,0
리바로정2mg 일부제품 표시 오류로 회수,-1
검 경 갈등 불똥 튄 JW중외제약 불법 리베이트 혐의 수사 칼끝 어디로,-1
잡인사이드 공채 속보 경력 채용,0
잡인사이드 공채 속보 경력 신입 채용,0
